cr_id,trial,producer_model,evaluator_model,run_id,available_modules,known_interfaces,ours_output_file,baseline_output_file,evaluation_output_file,winner,why,ours_total_score,baseline_total_score,pure_fr_ours,pure_fr_baseline,fr_dp_bridge_ours,fr_dp_bridge_baseline,dp_im_bridge_ours,dp_im_bridge_baseline,pure_im_ours,pure_im_baseline,fr_im_bridge_ours,fr_im_bridge_baseline
CR-NGHE-010,12,gpt-4.1-mini,gemini-3-flash-preview,CR-NGHE-010_trial12_gpt41mini_evalby_gemini3flashpreview,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_gpt41mini_CR-NGHE-010_trial12_20260226_190655.json,..\output\gemini3_experiment\baseline_gpt41mini_CR-NGHE-010_trial12_20260226_190818.json,,TIE,"Score totals (excluding N/A): ours=20, baseline=20",20,20,5,3,3,5,3,5,4,4,5,3
CR-NGHE-010,12,gpt-4.1-mini,claude-haiku-4-5,CR-NGHE-010_trial12_gpt41mini_evalby_claudehaiku45,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_gpt41mini_CR-NGHE-010_trial12_20260226_190655.json,..\output\gemini3_experiment\baseline_gpt41mini_CR-NGHE-010_trial12_20260226_190818.json,,OURS,"Score totals (excluding N/A): ours=22, baseline=15",22,15,4,2,5,4,5,4,4,3,4,2
CR-NGHE-010,12,claude-haiku-4-5,gemini-3-flash-preview,CR-NGHE-010_trial12_claudehaiku45_evalby_gemini3flashpreview,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_claudehaiku45_CR-NGHE-010_trial12_20260226_190943.json,..\output\gemini3_experiment\baseline_claudehaiku45_CR-NGHE-010_trial12_20260226_191017.json,,OURS,"Score totals (excluding N/A): ours=24, baseline=15",24,15,5,3,5,3,5,3,4,3,5,3
CR-NGHE-010,12,claude-haiku-4-5,gpt-4.1-mini,CR-NGHE-010_trial12_claudehaiku45_evalby_gpt41mini,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_claudehaiku45_CR-NGHE-010_trial12_20260226_190943.json,..\output\gemini3_experiment\baseline_claudehaiku45_CR-NGHE-010_trial12_20260226_191017.json,,OURS,"Score totals (excluding N/A): ours=25, baseline=20",25,20,5,3,5,4,5,4,5,5,5,4
CR-NGHE-010,13,gemini-3-flash-preview,gpt-4.1-mini,CR-NGHE-010_trial13_gemini3flashpreview_evalby_gpt41mini,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_gemini3flashpreview_CR-NGHE-010_trial13_20260224_034433.json,..\output\gemini3_experiment\baseline_gemini3flashpreview_CR-NGHE-010_trial13_20260224_034442.json,,OURS,"Score totals (excluding N/A): ours=22, baseline=18",22,18,5,3,4,3,5,4,3,4,5,4
CR-NGHE-010,13,gemini-3-flash-preview,claude-haiku-4-5,CR-NGHE-010_trial13_gemini3flashpreview_evalby_claudehaiku45,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_gemini3flashpreview_CR-NGHE-010_trial13_20260224_034433.json,..\output\gemini3_experiment\baseline_gemini3flashpreview_CR-NGHE-010_trial13_20260224_034442.json,,OURS,"Score totals (excluding N/A): ours=19, baseline=17",19,17,4,3,4,2,3,4,5,4,3,4
CR-NGHE-010,13,gpt-4.1-mini,gemini-3-flash-preview,CR-NGHE-010_trial13_gpt41mini_evalby_gemini3flashpreview,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_gpt41mini_CR-NGHE-010_trial13_20260226_191134.json,..\output\gemini3_experiment\baseline_gpt41mini_CR-NGHE-010_trial13_20260226_191204.json,,OURS,"Score totals (excluding N/A): ours=22, baseline=14",22,14,5,2,4,2,5,3,3,3,5,4
CR-NGHE-010,13,gpt-4.1-mini,claude-haiku-4-5,CR-NGHE-010_trial13_gpt41mini_evalby_claudehaiku45,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_gpt41mini_CR-NGHE-010_trial13_20260226_191134.json,..\output\gemini3_experiment\baseline_gpt41mini_CR-NGHE-010_trial13_20260226_191204.json,,OURS,"Score totals (excluding N/A): ours=22, baseline=15",22,15,4,2,4,3,4,2,5,4,5,4
CR-NGHE-010,13,claude-haiku-4-5,gemini-3-flash-preview,CR-NGHE-010_trial13_claudehaiku45_evalby_gemini3flashpreview,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_claudehaiku45_CR-NGHE-010_trial13_20260226_191327.json,..\output\gemini3_experiment\baseline_claudehaiku45_CR-NGHE-010_trial13_20260226_191405.json,,BASELINE,"Score totals (excluding N/A): ours=21, baseline=22",21,22,4,5,3,4,4,5,5,4,5,4
CR-NGHE-010,13,claude-haiku-4-5,gpt-4.1-mini,CR-NGHE-010_trial13_claudehaiku45_evalby_gpt41mini,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_claudehaiku45_CR-NGHE-010_trial13_20260226_191327.json,..\output\gemini3_experiment\baseline_claudehaiku45_CR-NGHE-010_trial13_20260226_191405.json,,OURS,"Score totals (excluding N/A): ours=24, baseline=22",24,22,5,3,5,5,5,5,5,5,4,4
CR-NGHE-010,14,gemini-3-flash-preview,gpt-4.1-mini,CR-NGHE-010_trial14_gemini3flashpreview_evalby_gpt41mini,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_gemini3flashpreview_CR-NGHE-010_trial14_20260224_034459.json,..\output\gemini3_experiment\baseline_gemini3flashpreview_CR-NGHE-010_trial14_20260224_034508.json,,OURS,"Score totals (excluding N/A): ours=23, baseline=18",23,18,5,3,5,3,5,4,3,4,5,4
CR-NGHE-010,14,gemini-3-flash-preview,claude-haiku-4-5,CR-NGHE-010_trial14_gemini3flashpreview_evalby_claudehaiku45,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_gemini3flashpreview_CR-NGHE-010_trial14_20260224_034459.json,..\output\gemini3_experiment\baseline_gemini3flashpreview_CR-NGHE-010_trial14_20260224_034508.json,,OURS,"Score totals (excluding N/A): ours=19, baseline=17",19,17,4,3,4,2,3,4,5,4,3,4
CR-NGHE-010,14,gpt-4.1-mini,gemini-3-flash-preview,CR-NGHE-010_trial14_gpt41mini_evalby_gemini3flashpreview,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_gpt41mini_CR-NGHE-010_trial14_20260226_191527.json,..\output\gemini3_experiment\baseline_gpt41mini_CR-NGHE-010_trial14_20260226_191545.json,,OURS,"Score totals (excluding N/A): ours=24, baseline=16",24,16,5,3,5,3,5,3,4,4,5,3
CR-NGHE-010,14,gpt-4.1-mini,claude-haiku-4-5,CR-NGHE-010_trial14_gpt41mini_evalby_claudehaiku45,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_gpt41mini_CR-NGHE-010_trial14_20260226_191527.json,..\output\gemini3_experiment\baseline_gpt41mini_CR-NGHE-010_trial14_20260226_191545.json,,OURS,"Score totals (excluding N/A): ours=21, baseline=14",21,14,4,3,4,3,4,2,5,4,4,2
CR-NGHE-010,14,claude-haiku-4-5,gemini-3-flash-preview,CR-NGHE-010_trial14_claudehaiku45_evalby_gemini3flashpreview,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_claudehaiku45_CR-NGHE-010_trial14_20260226_191704.json,..\output\gemini3_experiment\baseline_claudehaiku45_CR-NGHE-010_trial14_20260226_191737.json,,OURS,"Score totals (excluding N/A): ours=24, baseline=20",24,20,5,3,5,4,4,5,5,4,5,4
CR-NGHE-010,14,claude-haiku-4-5,gpt-4.1-mini,CR-NGHE-010_trial14_claudehaiku45_evalby_gpt41mini,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_claudehaiku45_CR-NGHE-010_trial14_20260226_191704.json,..\output\gemini3_experiment\baseline_claudehaiku45_CR-NGHE-010_trial14_20260226_191737.json,,OURS,"Score totals (excluding N/A): ours=25, baseline=21",25,21,5,3,5,4,5,5,5,5,5,4
CR-NGHE-010,15,gemini-3-flash-preview,gpt-4.1-mini,CR-NGHE-010_trial15_gemini3flashpreview_evalby_gpt41mini,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_gemini3flashpreview_CR-NGHE-010_trial15_20260224_034528.json,..\output\gemini3_experiment\baseline_gemini3flashpreview_CR-NGHE-010_trial15_20260224_034538.json,,OURS,"Score totals (excluding N/A): ours=22, baseline=18",22,18,5,3,4,3,5,4,3,4,5,4
CR-NGHE-010,15,gemini-3-flash-preview,claude-haiku-4-5,CR-NGHE-010_trial15_gemini3flashpreview_evalby_claudehaiku45,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_gemini3flashpreview_CR-NGHE-010_trial15_20260224_034528.json,..\output\gemini3_experiment\baseline_gemini3flashpreview_CR-NGHE-010_trial15_20260224_034538.json,,OURS,"Score totals (excluding N/A): ours=19, baseline=17",19,17,4,3,4,2,3,4,5,4,3,4
CR-NGHE-010,15,gpt-4.1-mini,gemini-3-flash-preview,CR-NGHE-010_trial15_gpt41mini_evalby_gemini3flashpreview,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_gpt41mini_CR-NGHE-010_trial15_20260226_191845.json,..\output\gemini3_experiment\baseline_gpt41mini_CR-NGHE-010_trial15_20260226_191903.json,,TIE,"Score totals (excluding N/A): ours=20, baseline=20",20,20,3,5,3,5,5,3,4,4,5,3
CR-NGHE-010,15,gpt-4.1-mini,claude-haiku-4-5,CR-NGHE-010_trial15_gpt41mini_evalby_claudehaiku45,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_gpt41mini_CR-NGHE-010_trial15_20260226_191845.json,..\output\gemini3_experiment\baseline_gpt41mini_CR-NGHE-010_trial15_20260226_191903.json,,OURS,"Score totals (excluding N/A): ours=19, baseline=14",19,14,4,3,3,4,4,2,4,3,4,2
CR-NGHE-010,15,claude-haiku-4-5,gemini-3-flash-preview,CR-NGHE-010_trial15_claudehaiku45_evalby_gemini3flashpreview,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_claudehaiku45_CR-NGHE-010_trial15_20260226_192030.json,..\output\gemini3_experiment\baseline_claudehaiku45_CR-NGHE-010_trial15_20260226_192109.json,,OURS,"Score totals (excluding N/A): ours=24, baseline=15",24,15,5,3,5,3,5,3,4,2,5,4
CR-NGHE-010,15,claude-haiku-4-5,gpt-4.1-mini,CR-NGHE-010_trial15_claudehaiku45_evalby_gpt41mini,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_claudehaiku45_CR-NGHE-010_trial15_20260226_192030.json,..\output\gemini3_experiment\baseline_claudehaiku45_CR-NGHE-010_trial15_20260226_192109.json,,OURS,"Score totals (excluding N/A): ours=25, baseline=21",25,21,5,4,5,4,5,4,5,4,5,5
CR-NGHE-010,16,gemini-3-flash-preview,gpt-4.1-mini,CR-NGHE-010_trial16_gemini3flashpreview_evalby_gpt41mini,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_gemini3flashpreview_CR-NGHE-010_trial16_20260224_034555.json,..\output\gemini3_experiment\baseline_gemini3flashpreview_CR-NGHE-010_trial16_20260224_034604.json,,OURS,"Score totals (excluding N/A): ours=22, baseline=18",22,18,5,3,4,3,5,4,3,4,5,4
CR-NGHE-010,16,gemini-3-flash-preview,claude-haiku-4-5,CR-NGHE-010_trial16_gemini3flashpreview_evalby_claudehaiku45,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_gemini3flashpreview_CR-NGHE-010_trial16_20260224_034555.json,..\output\gemini3_experiment\baseline_gemini3flashpreview_CR-NGHE-010_trial16_20260224_034604.json,,OURS,"Score totals (excluding N/A): ours=19, baseline=17",19,17,4,3,4,2,3,4,5,4,3,4
CR-NGHE-010,16,gpt-4.1-mini,gemini-3-flash-preview,CR-NGHE-010_trial16_gpt41mini_evalby_gemini3flashpreview,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_gpt41mini_CR-NGHE-010_trial16_20260226_192218.json,..\output\gemini3_experiment\baseline_gpt41mini_CR-NGHE-010_trial16_20260226_192233.json,,OURS,"Score totals (excluding N/A): ours=20, baseline=19",20,19,5,2,5,3,3,5,4,4,3,5
CR-NGHE-010,16,gpt-4.1-mini,claude-haiku-4-5,CR-NGHE-010_trial16_gpt41mini_evalby_claudehaiku45,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_gpt41mini_CR-NGHE-010_trial16_20260226_192218.json,..\output\gemini3_experiment\baseline_gpt41mini_CR-NGHE-010_trial16_20260226_192233.json,,OURS,"Score totals (excluding N/A): ours=19, baseline=17",19,17,4,2,4,3,3,4,5,4,3,4
CR-NGHE-010,16,claude-haiku-4-5,gemini-3-flash-preview,CR-NGHE-010_trial16_claudehaiku45_evalby_gemini3flashpreview,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_claudehaiku45_CR-NGHE-010_trial16_20260226_192351.json,..\output\gemini3_experiment\baseline_claudehaiku45_CR-NGHE-010_trial16_20260226_192420.json,,BASELINE,"Score totals (excluding N/A): ours=18, baseline=21",18,21,5,3,3,4,3,5,4,4,3,5
CR-NGHE-010,16,claude-haiku-4-5,gpt-4.1-mini,CR-NGHE-010_trial16_claudehaiku45_evalby_gpt41mini,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_claudehaiku45_CR-NGHE-010_trial16_20260226_192351.json,..\output\gemini3_experiment\baseline_claudehaiku45_CR-NGHE-010_trial16_20260226_192420.json,,OURS,"Score totals (excluding N/A): ours=25, baseline=23",25,23,5,3,5,5,5,5,5,5,5,5
CR-NGHE-010,17,gemini-3-flash-preview,gpt-4.1-mini,CR-NGHE-010_trial17_gemini3flashpreview_evalby_gpt41mini,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_gemini3flashpreview_CR-NGHE-010_trial17_20260224_034624.json,..\output\gemini3_experiment\baseline_gemini3flashpreview_CR-NGHE-010_trial17_20260224_034633.json,,OURS,"Score totals (excluding N/A): ours=22, baseline=18",22,18,5,3,4,3,5,4,3,4,5,4
CR-NGHE-010,17,gemini-3-flash-preview,claude-haiku-4-5,CR-NGHE-010_trial17_gemini3flashpreview_evalby_claudehaiku45,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_gemini3flashpreview_CR-NGHE-010_trial17_20260224_034624.json,..\output\gemini3_experiment\baseline_gemini3flashpreview_CR-NGHE-010_trial17_20260224_034633.json,,OURS,"Score totals (excluding N/A): ours=19, baseline=17",19,17,4,3,4,2,3,4,5,4,3,4
CR-NGHE-010,17,gpt-4.1-mini,gemini-3-flash-preview,CR-NGHE-010_trial17_gpt41mini_evalby_gemini3flashpreview,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_gpt41mini_CR-NGHE-010_trial17_20260226_192541.json,..\output\gemini3_experiment\baseline_gpt41mini_CR-NGHE-010_trial17_20260226_192556.json,,OURS,"Score totals (excluding N/A): ours=21, baseline=19",21,19,5,3,3,4,5,3,4,4,4,5
CR-NGHE-010,17,gpt-4.1-mini,claude-haiku-4-5,CR-NGHE-010_trial17_gpt41mini_evalby_claudehaiku45,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_gpt41mini_CR-NGHE-010_trial17_20260226_192541.json,..\output\gemini3_experiment\baseline_gpt41mini_CR-NGHE-010_trial17_20260226_192556.json,,OURS,"Score totals (excluding N/A): ours=19, baseline=17",19,17,4,3,3,4,4,2,5,4,3,4
CR-NGHE-010,17,claude-haiku-4-5,gemini-3-flash-preview,CR-NGHE-010_trial17_claudehaiku45_evalby_gemini3flashpreview,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_claudehaiku45_CR-NGHE-010_trial17_20260226_192720.json,..\output\gemini3_experiment\baseline_claudehaiku45_CR-NGHE-010_trial17_20260226_192755.json,,BASELINE,"Score totals (excluding N/A): ours=20, baseline=21",20,21,5,3,5,4,4,5,2,4,4,5
CR-NGHE-010,17,claude-haiku-4-5,gpt-4.1-mini,CR-NGHE-010_trial17_claudehaiku45_evalby_gpt41mini,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_claudehaiku45_CR-NGHE-010_trial17_20260226_192720.json,..\output\gemini3_experiment\baseline_claudehaiku45_CR-NGHE-010_trial17_20260226_192755.json,,TIE,"Score totals (excluding N/A): ours=22, baseline=22",22,22,5,3,5,4,4,5,4,5,4,5
CR-NGHE-010,18,gemini-3-flash-preview,gpt-4.1-mini,CR-NGHE-010_trial18_gemini3flashpreview_evalby_gpt41mini,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_gemini3flashpreview_CR-NGHE-010_trial18_20260224_034651.json,..\output\gemini3_experiment\baseline_gemini3flashpreview_CR-NGHE-010_trial18_20260224_034700.json,,OURS,"Score totals (excluding N/A): ours=22, baseline=18",22,18,5,3,4,3,5,4,3,4,5,4
CR-NGHE-010,18,gemini-3-flash-preview,claude-haiku-4-5,CR-NGHE-010_trial18_gemini3flashpreview_evalby_claudehaiku45,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_gemini3flashpreview_CR-NGHE-010_trial18_20260224_034651.json,..\output\gemini3_experiment\baseline_gemini3flashpreview_CR-NGHE-010_trial18_20260224_034700.json,,OURS,"Score totals (excluding N/A): ours=19, baseline=17",19,17,4,3,4,2,3,4,5,4,3,4
CR-NGHE-010,18,gpt-4.1-mini,gemini-3-flash-preview,CR-NGHE-010_trial18_gpt41mini_evalby_gemini3flashpreview,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_gpt41mini_CR-NGHE-010_trial18_20260226_192900.json,..\output\gemini3_experiment\baseline_gpt41mini_CR-NGHE-010_trial18_20260226_192922.json,,OURS,"Score totals (excluding N/A): ours=21, baseline=17",21,17,3,4,5,3,4,3,4,4,5,3
CR-NGHE-010,18,gpt-4.1-mini,claude-haiku-4-5,CR-NGHE-010_trial18_gpt41mini_evalby_claudehaiku45,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_gpt41mini_CR-NGHE-010_trial18_20260226_192900.json,..\output\gemini3_experiment\baseline_gpt41mini_CR-NGHE-010_trial18_20260226_192922.json,,OURS,"Score totals (excluding N/A): ours=20, baseline=14",20,14,4,3,4,3,4,3,4,3,4,2
CR-NGHE-010,18,claude-haiku-4-5,gemini-3-flash-preview,CR-NGHE-010_trial18_claudehaiku45_evalby_gemini3flashpreview,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_claudehaiku45_CR-NGHE-010_trial18_20260226_193049.json,..\output\gemini3_experiment\baseline_claudehaiku45_CR-NGHE-010_trial18_20260226_193128.json,,OURS,"Score totals (excluding N/A): ours=23, baseline=13",23,13,5,2,3,4,5,2,5,3,5,2
CR-NGHE-010,18,claude-haiku-4-5,gpt-4.1-mini,CR-NGHE-010_trial18_claudehaiku45_evalby_gpt41mini,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_claudehaiku45_CR-NGHE-010_trial18_20260226_193049.json,..\output\gemini3_experiment\baseline_claudehaiku45_CR-NGHE-010_trial18_20260226_193128.json,,OURS,"Score totals (excluding N/A): ours=23, baseline=18",23,18,5,2,5,4,4,4,4,5,5,3
CR-NGHE-010,19,gemini-3-flash-preview,gpt-4.1-mini,CR-NGHE-010_trial19_gemini3flashpreview_evalby_gpt41mini,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_gemini3flashpreview_CR-NGHE-010_trial19_20260224_034717.json,..\output\gemini3_experiment\baseline_gemini3flashpreview_CR-NGHE-010_trial19_20260224_034726.json,,OURS,"Score totals (excluding N/A): ours=22, baseline=18",22,18,5,3,4,3,5,4,3,4,5,4
CR-NGHE-010,19,gemini-3-flash-preview,claude-haiku-4-5,CR-NGHE-010_trial19_gemini3flashpreview_evalby_claudehaiku45,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_gemini3flashpreview_CR-NGHE-010_trial19_20260224_034717.json,..\output\gemini3_experiment\baseline_gemini3flashpreview_CR-NGHE-010_trial19_20260224_034726.json,,OURS,"Score totals (excluding N/A): ours=19, baseline=17",19,17,4,3,4,2,3,4,5,4,3,4
CR-NGHE-010,19,gpt-4.1-mini,gemini-3-flash-preview,CR-NGHE-010_trial19_gpt41mini_evalby_gemini3flashpreview,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_gpt41mini_CR-NGHE-010_trial19_20260226_193241.json,..\output\gemini3_experiment\baseline_gpt41mini_CR-NGHE-010_trial19_20260226_193258.json,,BASELINE,"Score totals (excluding N/A): ours=17, baseline=22",17,22,2,5,5,3,3,5,4,4,3,5
CR-NGHE-010,19,gpt-4.1-mini,claude-haiku-4-5,CR-NGHE-010_trial19_gpt41mini_evalby_claudehaiku45,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_gpt41mini_CR-NGHE-010_trial19_20260226_193241.json,..\output\gemini3_experiment\baseline_gpt41mini_CR-NGHE-010_trial19_20260226_193258.json,,TIE,"Score totals (excluding N/A): ours=18, baseline=18",18,18,4,3,4,3,3,4,4,4,3,4
CR-NGHE-010,19,claude-haiku-4-5,gemini-3-flash-preview,CR-NGHE-010_trial19_claudehaiku45_evalby_gemini3flashpreview,NGHE Solution|Vehicle|Teleoperation|Safety Services,Telemetry|Tasking|SafetyAlert|Network Link,..\output\gemini3_experiment\workflow_claudehaiku45_CR-NGHE-010_trial19_20260226_193423.json,..\output\gemini3_experiment\baseline_claudehaiku45_CR-NGHE-010_trial19_20260226_193456.json,,OURS,"Score totals (excluding N/A): ours=24, baseline=18",24,18,5,3,5,3,5,3,5,4,4,5
